time,mv
1718.2,28.5
1718.4,29
1718.6,29.2
1718.8,28.7
1719,29.9
1719.2,29.2
1719.4,28.7
1719.6,29.9
1719.8,29.5
1720,29
1720.2,29.7
1720.4,29.2
1720.6,29.5
1720.8,28.7
1721,29.5
1721.2,29.7
1721.4,30.2
1721.6,29.9
1721.8,30.2
1722,28.7
1722.2,29
1722.4,29.5
1722.6,29.2
1722.8,29.7
1723,29.2
1723.2,28.5
1723.4,29
1723.6,29.2
1723.8,29.9
1724,29.7
1724.2,29.2
1724.4,28.2
1724.6,29
1724.8,28.7
1725,29
1725.2,28.5
1725.4,29.2
1725.6,28.7
1725.8,29
1726,28.5
1726.2,27.7
1726.4,29
1726.6,28.5
1726.8,28.7
1727,29
1727.2,29.9
1727.4,29
1727.6,28.5
1727.8,28.7
1728,29.7
1728.2,28.5
1728.4,29
1728.6,29.9
1728.8,30.2
1729,29.9
1729.2,29.5
1729.4,28.5
1729.6,29.5
1729.8,30.2
1730,29.2
1730.2,29.7
1730.4,29.5
1730.6,29
1730.8,29.5
1731,29.7
1731.2,30.2
1731.4,29.5
1731.6,29.2
1731.8,29.5
1732,29.2
1732.2,28.5
1732.4,29.7
1732.6,29.9
1732.8,29
1733,29.2
1733.2,29
1733.4,28.7
1733.6,29.7
1733.8,29.2
1734,28
1734.2,29.5
1734.4,28.7
1734.6,28.5
1734.8,28.7
1735,29.5
1735.2,29.2
1735.4,28
1735.6,28.5
1735.8,29.7
1736,28.5
1736.2,29.2
1736.4,29.5
1736.6,29
1736.8,28.2
1737,28.5
1737.2,29.2
1737.4,29.7
1737.6,29.5
1737.8,29
1738,29.7
1738.2,29.5
1738.4,29.2
1738.6,29.5
1738.8,29.7
1739,28.7
1739.2,29.2
1739.4,29
1739.6,29.9
1739.8,29.2
1740,29
1740.2,28.2
1740.4,29.5
1740.6,29.2
1740.8,29
1741,28
1741.2,29.2
1741.4,29.5
1741.6,29
1741.8,29.7
1742,29.5
1742.2,29
1742.4,29.2
1742.6,29.5
1742.8,29.7
1743,29
1743.2,29.9
1743.4,29.2
1743.6,29.9
1743.8,29.2
1744,28.5
1744.2,28.7
1744.4,29
1744.6,28
1744.8,28.2
1745,28.7
1745.2,28.5
1745.4,29
1745.6,28.7
1745.8,29.7
1746,29.2
1746.2,29.5
1746.4,28
1746.6,28.5
1746.8,28
1747,29
1747.2,28
1747.4,28.2
1747.6,29
1747.8,29.2
1748,28.2
1748.2,27.7
1748.4,28.2
1748.6,28
1748.8,28.5
1749,29.2
1749.2,29.7
1749.4,29
1749.6,28.5
1749.8,28.7
1750,28.2
1750.2,29
1750.4,29.5
1750.6,29.2
1750.8,29
1751,28.2
1751.2,28.7
1751.4,29
1751.6,29.7
1751.8,28.5
1752,28.7
1752.2,29.2
1752.4,28.2
1752.6,29.5
1752.8,28.5
1753,29.2
1753.2,28.7
1753.4,29
1753.6,29.2
1753.8,29.7
1754,28.7
1754.2,29.9
1754.4,30.2
1754.6,30.4
1754.8,29
1755,27.7
1755.2,28.2
1755.4,28.7
1755.6,29.2
1755.8,29.7
1756,30.2
1756.2,28.5
1756.4,29.2
1756.6,28.7
1756.8,29.5
1757,29.9
1757.2,29.5
1757.4,28.7
1757.6,27.7
1757.8,29
1758,28.2
1758.2,28.5
1758.4,29.2
1758.6,29
1758.8,28.7
1759,29
1759.2,30.2
1759.4,29.7
1759.6,29.5
1759.8,28.5
1760,29
1760.2,28.7
1760.4,29.2
1760.6,29
1760.8,29.7
1761,28.5
1761.2,29.2
1761.4,28.7
1761.6,29.5
1761.8,29.2
1762,28.7
1762.2,29.2
1762.4,28.7
1762.6,28.5
1762.8,29
1763,28.7
1763.2,28.2
1763.4,28.7
1763.6,29.5
1763.8,28.5
1764,29.2
1764.2,29.5
1764.4,29.7
1764.6,28.7
1764.8,28.2
1765,29.9
1765.2,29.7
1765.4,29
1765.6,29.5
1765.8,28.2
1766,29
1766.2,28.5
1766.4,28
1766.6,28.7
1766.8,28.5
1767,28.2
1767.2,28
1767.4,28.2
1767.6,28.7
1767.8,29
1768,29.5
1768.2,29
1768.4,28.5
1768.6,28
1768.8,28.5
1769,29.9
1769.2,29.2
1769.4,28.5
1769.6,28.2
1769.8,29.5
1770,28.5
1770.2,29.2
1770.4,28.7
1770.6,28.5
1770.8,28.7
1771,29
1771.2,29.5
1771.4,29.2
1771.6,28.5
1771.8,29.2
1772,28.2
1772.2,29
1772.4,29.7
1772.6,29
1772.8,29.5
1773,30.4
1773.2,29.7
1773.4,29.5
1773.6,28.5
1773.8,29.2
1774,28.2
1774.2,29
1774.4,28.7
1774.6,29
1774.8,28.7
1775,27.7
1775.2,28
1775.4,28.2
1775.6,28.5
1775.8,28.7
1776,28.2
1776.2,28
1776.4,29.5
1776.6,29.7
1776.8,29.5
1777,29
1777.2,29.2
1777.4,28.7
1777.6,29.2
1777.8,28.5
1778,29.2
1778.2,30.2
1778.4,29.2
1778.6,28.2
1778.8,29
1779,29.5
1779.2,29
1779.4,29.7
1779.6,29
1779.8,29.5
1780,28.2
1780.2,28
1780.4,29
1780.6,28.5
1780.8,29.2
1781,29
1781.2,28.7
1781.4,29.5
1781.6,29.2
1781.8,29
1782,28.2
1782.2,29
1782.4,28.7
1782.6,29.2
1782.8,28.7
1783,28.5
1783.2,29.7
1783.4,28.2
1783.6,29
1783.8,28.5
1784,29
1784.2,29.2
1784.4,29
1784.6,29.2
1784.8,28.7
1785,29.2
1785.2,28.7
1785.4,29.2
1785.6,30.2
1785.8,29
1786,29.7
1786.2,29
1786.4,29.7
1786.6,29.5
1786.8,28.7
1787,29.2
1787.2,28.2
1787.4,29.9
1787.6,29.2
1787.8,28.7
1788,28.5
1788.2,29.5
1788.4,29
1788.6,28.5
1788.8,28.2
1789,29.2
1789.2,29.5
1789.4,28.5
1789.6,28.7
1789.8,29.5
1790,28.5
1790.2,28.7
1790.4,29.5
1790.6,28.5
1790.8,29.2
1791,28.5
1791.2,29.9
1791.4,29.5
1791.6,28.7
1791.8,29.5
1792,29.7
1792.2,29
1792.4,29.9
1792.6,29.5
1792.8,29.2
1793,29.7
1793.2,29.5
1793.4,29.5
1793.6,29
1793.8,29.7
1794,30.4
1794.2,29.5
1794.4,29.2
1794.6,28.7
1794.8,28.2
1795,29.2
1795.2,28.2
1795.4,29.2
1795.6,29
1795.8,29.5
1796,28.7
1796.2,28.5
1796.4,29.2
1796.6,28.7
1796.8,29
1797,28.5
1797.2,29.5
1797.4,28.7
1797.6,29
1797.8,29.5
1798,29
1798.2,29.7
1798.4,29.5
1798.6,29.2
1798.8,28.7
1799,29.2
1799.2,28.7
1799.4,28.5
1799.6,28
1799.8,28.2
1800,29
1800.2,29.2
1800.4,29.7
1800.6,28.5
1800.8,29
1801,29.7
1801.2,29.2
1801.4,29
1801.6,29.9
1801.8,28.7
1802,27.7
1802.2,28.2
1802.4,27.7
1802.6,28.7
1802.8,29
1803,29.2
1803.2,29.5
1803.4,28.7
1803.6,27.3
1803.8,27.7
1804,28
1804.2,29.2
1804.4,29
1804.6,28.7
1804.8,29.2
1805,29.5
1805.2,28.7
1805.4,28.5
1805.6,28.2
1805.8,29.2
1806,29
1806.2,28
1806.4,28.5
1806.6,29.2
1806.8,29.5
1807,29.7
1807.2,29
1807.4,28.5
1807.6,28.7
1807.8,29.2
1808,29.7
1808.2,29.9
1808.4,29.5
1808.6,28.7
1808.8,30.2
1809,29
1809.2,28
1809.4,27.7
1809.6,29.5
1809.8,29
1810,28.7
1810.2,28.5
1810.4,28.7
1810.6,28.5
1810.8,29
1811,29.7
1811.2,28.5
1811.4,28.2
1811.6,28
1811.8,29
1812,28.5
1812.2,28.7
1812.4,28.5
1812.6,29.2
1812.8,28.7
1813,28.2
1813.2,28.5
1813.4,29
1813.6,29.7
1813.8,29
1814,28.5
1814.2,28.2
1814.4,28.5
1814.6,28
1814.8,28.2
1815,28.5
1815.2,28.7
1815.4,28.5
1815.6,28.7
1815.8,28
1816,28.5
1816.2,29.2
1816.4,29
1816.6,28.5
1816.8,29.2
1817,28
1817.2,28.7
1817.4,28.5
1817.6,29.7
1817.8,28.5
1818,28.7
1818.2,29
1818.4,29.2
1818.6,28.7
1818.8,28.5
1819,27.7
1819.2,29
1819.4,28.7
1819.6,29
1819.8,28.5
1820,28.7
1820.2,29.7
1820.4,29.5
1820.6,29.2
1820.8,28
1821,28.2
1821.2,29.5
1821.4,29
1821.6,27.7
1821.8,28.2
1822,28
1822.2,28.2
1822.4,28.5
1822.6,28.2
1822.8,27.5
1823,28.2
1823.2,28.5
1823.4,29.5
1823.6,28.7
1823.8,28.5
1824,27.7
1824.2,28.5
1824.4,27.7
1824.6,28.7
1824.8,28.2
1825,28.7
1825.2,29
1825.4,28.7
1825.6,28.5
1825.8,27.7
1826,28.7
1826.2,29
1826.4,28.5
1826.6,28
1826.8,29.2
1827,28.7
1827.2,29
1827.4,28.7
1827.6,28.2
1827.8,29
1828,28
1828.2,27.7
1828.4,28
1828.6,29
1828.8,28.5
1829,28.7
1829.2,29.2
1829.4,28.7
1829.6,29.9
1829.8,28.7
1830,29
1830.2,28.7
1830.4,29.2
1830.6,28.5
1830.8,29.2
1831,30.2
1831.2,28.5
1831.4,28.7
1831.6,28.2
1831.8,28
1832,29
1832.2,28.7
1832.4,28
1832.6,27.5
1832.8,28
1833,27.3
1833.2,27.7
1833.4,28
1833.6,28.2
1833.8,28.5
1834,28.2
1834.2,28.2
1834.4,28
1834.6,28.2
1834.8,27.3
1835,29.2
1835.2,28
1835.4,28.5
1835.6,27.7
1835.8,28.2
1836,28.5
1836.2,28.2
1836.4,29
1836.6,28.5
1836.8,27.7
1837,28
1837.2,28.5
1837.4,28
1837.6,28.5
1837.8,28.2
1838,28.5
1838.2,28.2
1838.4,29.2
1838.6,29
1838.8,27.5
1839,28.2
1839.2,28
1839.4,29.5
1839.6,28.2
1839.8,29
1840,28.5
1840.2,28
1840.4,28.2
1840.6,28
1840.8,28.5
1841,29
1841.2,27.7
1841.4,28.2
1841.6,28.5
1841.8,27.7
1842,28
1842.2,27.7
1842.4,28.2
1842.6,28.5
1842.8,27.7
1843,28.5
1843.2,27.7
1843.4,28
1843.6,27.7
1843.8,28
1844,28.2
1844.2,28
1844.4,28.2
1844.6,28.5
1844.8,28.2
1845,28
1845.2,27.7
1845.4,28.2
1845.6,28.5
1845.8,28
1846,27.7
1846.2,28.5
1846.4,28.7
1846.6,29
1846.8,28.2
1847,28.7
1847.2,28.5
1847.4,28.7
1847.6,28.5
1847.8,28.7
1848,28
1848.2,29
1848.4,29.9
1848.6,29.2
1848.8,28
1849,28.2
1849.2,28.5
1849.4,27.5
1849.6,28.7
1849.8,28.5
1850,28.2
1850.2,29
1850.4,28.7
1850.6,28.2
1850.8,28.7
1851,28.5
1851.2,28.7
1851.4,29.2
1851.6,28.7
1851.8,28.2
1852,27.7
1852.2,29.2
1852.4,28.5
1852.6,28
1852.8,28.7
1853,29
1853.2,28.5
1853.4,28.7
1853.6,28.2
1853.8,28.7
1854,28.2
1854.2,27.7
1854.4,28.2
1854.6,28.7
1854.8,28
1855,28.5
1855.2,27.3
1855.4,28
1855.6,29
1855.8,29.5
1856,27.5
1856.2,28.7
1856.4,27.5
1856.6,28.2
1856.8,28
1857,28.7
1857.2,27.7
1857.4,28.7
1857.6,28.5
1857.8,29
1858,28.7
1858.2,28.5
1858.4,28.7
1858.6,29.5
1858.8,28.5
1859,29
1859.2,28.5
1859.4,28.2
1859.6,28.5
1859.8,28.2
1860,28.7
1860.2,29.7
1860.4,29.5
1860.6,28.2
1860.8,28.7
1861,28.2
1861.2,29
1861.4,28.5
1861.6,28.2
1861.8,29.5
1862,29.7
1862.2,29.2
1862.4,28.2
1862.6,29
1862.8,28.7
1863,29
1863.2,28
1863.4,28.5
1863.6,28.7
1863.8,28.5
1864,28.7
1864.2,29.5
1864.4,28.2
1864.6,28.7
1864.8,28.2
1865,28.7
1865.2,29.2
1865.4,28.2
1865.6,28.7
1865.8,29.2
1866,29.7
1866.2,29
1866.4,27.5
1866.6,28.5
1866.8,28
1867,29.2
1867.2,29.5
1867.4,28.5
1867.6,28.2
1867.8,29
1868,28.5
1868.2,27.7
1868.4,28.2
1868.6,28.7
1868.8,29.2
1869,29
1869.2,28
1869.4,28.2
1869.6,28
1869.8,28.7
1870,28.2
1870.2,27.7
1870.4,28.7
1870.6,29.2
1870.8,28
1871,28.7
1871.2,29.2
1871.4,28.5
1871.6,28
1871.8,29
1872,28.5
1872.2,28.2
1872.4,29
1872.6,29.2
1872.8,28.2
1873,28.5
1873.2,29.5
1873.4,29
1873.6,28.5
1873.8,28.2
1874,29.5
1874.2,29
1874.4,29.2
1874.6,29.5
1874.8,28.7
1875,29.7
1875.2,29.5
1875.4,29
1875.6,28.2
1875.8,28
1876,28
1876.2,27.7
1876.4,28.5
1876.6,28.2
1876.8,27.5
1877,29
1877.2,29.7
1877.4,29
1877.6,29.5
1877.8,28.5
1878,27.5
1878.2,29
1878.4,29.2
1878.6,28.7
1878.8,28
1879,28.7
1879.2,28.5
1879.4,28.7
1879.6,28.5
1879.8,28
1880,28.2
1880.2,28.5
1880.4,28.7
1880.6,28.2
1880.8,29
1881,27.3
1881.2,27.5
1881.4,28.5
1881.6,28.2
1881.8,28.7
1882,28.5
1882.2,29.7
1882.4,29.5
1882.6,29.2
1882.8,29
1883,27.5
1883.2,28.5
1883.4,28
1883.6,28.7
1883.8,28
1884,28.7
1884.2,28
1884.4,28.5
1884.6,29
1884.8,28.5
1885,28.7
1885.2,28.5
1885.4,29.5
1885.6,29.2
1885.8,28.5
1886,27.7
1886.2,28.5
1886.4,29.2
1886.6,28.5
1886.8,29
1887,28.7
1887.2,28.2
1887.4,28.5
1887.6,29
1887.8,27.7
1888,28.7
1888.2,29.2
1888.4,29.7
1888.6,28.5
1888.8,29
1889,29.2
1889.2,29
1889.4,29.7
1889.6,29
1889.8,28.5
1890,28
1890.2,29
1890.4,30.2
1890.6,28.2
1890.8,28.7
1891,28
1891.2,28.5
1891.4,29.2
1891.6,29.9
1891.8,28.7
1892,28.5
1892.2,29.5
1892.4,29
1892.6,28.2
1892.8,28.7
1893,28.5
1893.2,28.2
1893.4,28.7
1893.6,27.7
1893.8,28
1894,29
1894.2,29.5
1894.4,28.5
1894.6,28.7
1894.8,28
1895,28.5
1895.2,28
1895.4,28.2
1895.6,28.5
1895.8,28
1896,27.7
1896.2,28.2
1896.4,28
1896.6,28.2
1896.8,28.5
1897,28
1897.2,28.5
1897.4,28
1897.6,29.2
1897.8,29.5
1898,28.5
1898.2,28
1898.4,28.2
1898.6,28
1898.8,29
1899,28.5
1899.2,29
1899.4,29.2
1899.6,28.5
1899.8,29
1900,29.2
1900.2,28.5
1900.4,28.7
1900.6,28.2
1900.8,28.7
1901,28
1901.2,29
1901.4,28.2
1901.6,28.7
1901.8,29.2
1902,28.5
1902.2,29
1902.4,28.5
1902.6,28.2
1902.8,28
1903,28.2
1903.2,28.7
1903.4,27.7
1903.6,28
1903.8,28.5
1904,28
1904.2,28.7
1904.4,28.5
1904.6,28
1904.8,28.5
1905,28.7
1905.2,27.5
1905.4,29.2
1905.6,28.5
1905.8,29
1906,27.7
1906.2,28.2
1906.4,28
1906.6,28.7
1906.8,27.5
1907,28.2
1907.2,28.5
1907.4,28
1907.6,28.5
1907.8,28.7
1908,29
1908.2,27.5
1908.4,28.5
1908.6,27.7
1908.8,28.2
1909,28.5
1909.2,29
1909.4,28.5
1909.6,29
1909.8,28.2
1910,28.5
1910.2,28.2
1910.4,28
1910.6,28.7
1910.8,28.5
1911,28.7
1911.2,28
1911.4,27.5
1911.6,27.7
1911.8,28
1912,27.7
1912.2,28
1912.4,27.7
1912.6,27.5
1912.8,28.5
1913,28.2
1913.2,28
1913.4,27.7
1913.6,28.5
1913.8,28
1914,28.5
1914.2,29
1914.4,27.7
1914.6,29
1914.8,28.2
1915,29.2
1915.2,29
1915.4,27.7
1915.6,28
1915.8,27.5
1916,28
1916.2,28.7
1916.4,29
1916.6,28.5
1916.8,28
1917,27.7
1917.2,28
1917.4,27.3
1917.6,28
1917.8,28.2
1918,28.5
1918.2,28.2
1918.4,28
1918.6,28.5
1918.8,27.3
1919,27.7
1919.2,27.5
1919.4,28
1919.6,28.5
1919.8,27.7
1920,28.5
1920.2,28
1920.4,27.5
1920.6,28
1920.8,27.5
1921,27.7
1921.2,28.2
1921.4,28
1921.6,28.5
1921.8,27.3
1922,28
1922.2,27.7
1922.4,28.2
1922.6,28.5
1922.8,28.7
1923,28.5
1923.2,28.7
1923.4,28.5
1923.6,29.2
1923.8,29.5
1924,28.5
1924.2,28.2
1924.4,28.5
1924.6,28.7
1924.8,27.7
1925,27.5
1925.2,28.7
1925.4,29
1925.6,28.7
1925.8,28.2
1926,27.7
1926.2,29
1926.4,28
1926.6,28.7
1926.8,28.5
1927,27.7
1927.2,28.2
1927.4,28
1927.6,28.2
1927.8,28.7
1928,29.2
1928.2,28.7
1928.4,28.5
1928.6,28
1928.8,27.5
1929,27.7
1929.2,28
1929.4,28.2
1929.6,27.5
1929.8,28.5
1930,28.7
1930.2,27.5
1930.4,28.2
1930.6,28.5
1930.8,29
1931,28.7
1931.2,28.5
1931.4,28
1931.6,28.5
1931.8,28
1932,27.7
1932.2,28.2
1932.4,28.7
1932.6,28
1932.8,28.5
1933,28
1933.2,28.2
1933.4,28.5
1933.6,28.2
1933.8,28
1934,29
1934.2,28
1934.4,29
1934.6,27.7
1934.8,28.5
1935,28.2
1935.2,28.7
1935.4,28.5
1935.6,28
1935.8,28.7
1936,28.5
1936.2,28.2
1936.4,29.2
1936.6,28.2
1936.8,28.5
1937,28
1937.2,28.7
1937.4,28
1937.6,27.7
1937.8,28
1938,27.7
1938.2,28.5
1938.4,28
1938.6,28.5
1938.8,28.2
1939,28.5
1939.2,29.2
1939.4,28.5
1939.6,28.7
1939.8,28.5
1940,28
1940.2,27.5
1940.4,29.2
1940.6,28.5
1940.8,28.2
1941,29
1941.2,28
1941.4,27.7
1941.6,27.3
1941.8,28.5
1942,29.5
1942.2,29
1942.4,28.5
1942.6,28.2
1942.8,28.5
1943,27.7
1943.2,28.2
1943.4,28.5
1943.6,29.5
1943.8,28.5
1944,28
1944.2,28.7
1944.4,28.5
1944.6,27.5
1944.8,28.7
1945,28
1945.2,29
1945.4,28.7
1945.6,28
1945.8,28.2
1946,29
1946.2,28.5
1946.4,29
1946.6,28.5
1946.8,29.2
1947,28.5
1947.2,29
1947.4,28
1947.6,28.2
1947.8,27.7
1948,28.2
1948.2,28.7
1948.4,28.5
1948.6,27.7
1948.8,28.7
1949,28
1949.2,28.5
1949.4,29
1949.6,28.2
1949.8,28.5
1950,28.2
1950.2,27.7
1950.4,29.2
1950.6,29.5
1950.8,29.2
1951,28.5
1951.2,29
1951.4,28.2
1951.6,28.7
1951.8,28.5
1952,28
1952.2,27.5
1952.4,27
1952.6,27.3
1952.8,27.7
1953,28
1953.2,28.2
1953.4,28.5
1953.6,27.7
1953.8,28.5
1954,28
1954.2,27.7
1954.4,28
1954.6,28.7
1954.8,29
1955,27.7
1955.2,27.3
1955.4,28.7
1955.6,28
1955.8,28.7
1956,28.5
1956.2,29
1956.4,28.2
1956.6,27.7
1956.8,27.5
1957,28
1957.2,28.7
1957.4,27.5
1957.6,27.3
1957.8,28
1958,27.7
1958.2,28.5
1958.4,29.5
1958.6,28.2
1958.8,28.7
1959,28.5
1959.2,28.2
1959.4,28
1959.6,28.5
1959.8,28.7
1960,29
1960.2,28
1960.4,29
1960.6,28.5
1960.8,28
1961,27.5
1961.2,28.5
1961.4,28.2
1961.6,28.5
1961.8,28.2
1962,29
1962.2,28.5
1962.4,28
1962.6,28.2
1962.8,27.7
1963,27.5
1963.2,27.7
1963.4,28.2
1963.6,28
1963.8,28.5
1964,27.7
1964.2,28.5
1964.4,28.7
1964.6,28.5
1964.8,28.2
1965,28.5
1965.2,28
1965.4,27
1965.6,28.5
1965.8,28.2
1966,28.5
1966.2,28.7
1966.4,28.5
1966.6,28.2
1966.8,27.7
1967,28
1967.2,29
1967.4,28.2
1967.6,28.5
1967.8,28.7
1968,29
1968.2,28.5
1968.4,28.7
1968.6,29.2
1968.8,28.2
1969,28.5
1969.2,28.7
1969.4,28.5
1969.6,29
1969.8,27.5
1970,28.2
1970.2,29
1970.4,28.5
1970.6,28.2
1970.8,28.7
1971,27.7
1971.2,28.5
1971.4,28
1971.6,28.2
1971.8,27.5
1972,28.2
1972.2,29
1972.4,28.2
1972.6,29
1972.8,28.7
1973,28
1973.2,28.2
1973.4,28
1973.6,27
1973.8,28.2
1974,28
1974.2,28.5
1974.4,27.3
1974.6,27.7
1974.8,28.5
1975,28.7
1975.2,28.5
1975.4,28.2
1975.6,28.5
1975.8,29
1976,27.5
1976.2,27.7
1976.4,28.2
1976.6,28.7
1976.8,28
1977,28.5
1977.2,27.7
1977.4,27.5
1977.6,27.3
1977.8,28.2
1978,27.7
1978.2,27.5
1978.4,28.2
1978.6,29.2
1978.8,27.7
1979,27.5
1979.2,28.7
1979.4,27.7
1979.6,28
1979.8,27.5
1980,28.5
1980.2,28.2
1980.4,28
1980.6,28.2
1980.8,27.7
1981,28
1981.2,28.2
1981.4,27.5
1981.6,28.5
1981.8,27.7
1982,27.5
1982.2,28
1982.4,27.7
1982.6,28
1982.8,28.2
1983,27.7
1983.2,28.2
1983.4,27.3
1983.6,27.5
1983.8,27.7
1984,27.5
1984.2,27.3
1984.4,28.2
1984.6,29
1984.8,27.5
1985,28
1985.2,27.3
1985.4,28
1985.6,28.5
1985.8,28
1986,28.2
1986.2,27.5
1986.4,27.7
1986.6,28.2
1986.8,28
1987,28.2
1987.2,27.7
1987.4,27.3
1987.6,28.7
1987.8,28.2
1988,27.3
1988.2,27.5
1988.4,27.7
1988.6,27.3
1988.8,27
1989,27.3
1989.2,28.2
1989.4,27.7
1989.6,27.5
1989.8,28
1990,27.7
1990.2,28
1990.4,27.5
1990.6,28
1990.8,27.7
1991,26.8
1991.2,27.3
1991.4,27.5
1991.6,27
1991.8,27.3
1992,28.2
1992.2,27.7
1992.4,27.5
1992.6,28.2
1992.8,28
1993,27.3
1993.2,28
1993.4,27.5
1993.6,27.3
1993.8,26.8
1994,27.5
1994.2,27.7
1994.4,27.5
1994.6,27
1994.8,27.5
1995,28
1995.2,27
1995.4,28
1995.6,28.2
1995.8,28.2
1996,27.3
1996.2,27.5
1996.4,27.3
1996.6,27.7
1996.8,27.5
1997,28.5
1997.2,27.7
1997.4,28.2
1997.6,27.7
1997.8,27.3
1998,27
1998.2,26.5
1998.4,26.8
1998.6,27.7
1998.8,28
1999,27.3
1999.2,27
1999.4,27.5
1999.6,26.8
1999.8,27.7
2000,27.3
2000.2,26.5
2000.4,27.5
2000.6,27.7
2000.8,28.2
2001,27.3
2001.2,26.8
2001.4,26.5
2001.6,27.7
2001.8,27.5
2002,27.3
2002.2,27.7
2002.4,27.5
2002.6,27.7
2002.8,27.5
2003,27.7
2003.2,26.8
2003.4,27.7
2003.6,28
2003.8,27.5
2004,28
2004.2,27.5
2004.4,27.7
2004.6,26.8
2004.8,27.7
2005,28.2
2005.2,28
2005.4,27.5
2005.6,27.3
2005.8,27.5
2006,28.2
2006.2,27.3
2006.4,27.7
2006.6,27
2006.8,27.3
2007,27
2007.2,27.3
2007.4,27.7
2007.6,27.5
2007.8,27.7
2008,27.5
2008.2,28
2008.4,27.7
2008.6,27
2008.8,27.5
2009,26.8
2009.2,27
2009.4,27.5
2009.6,28
2009.8,28.2
2010,27.7
2010.2,28
2010.4,28.2
2010.6,27.7
2010.8,27
2011,27.5
2011.2,27.7
2011.4,28.5
2011.6,27.7
2011.8,26.8
2012,27
2012.2,27.3
2012.4,27.5
2012.6,27.3
2012.8,26.3
2013,27
2013.2,27.3
2013.4,26.8
2013.6,27.3
2013.8,27.5
2014,27
2014.2,27.5
2014.4,27
2014.6,27.5
2014.8,27.3
2015,27.5
2015.2,28
2015.4,27.5
2015.6,27.7
2015.8,28.5
2016,27.7
2016.2,27.3
2016.4,27.7
2016.6,27.3
2016.8,28
2017,27.7
2017.2,28.2
2017.4,28
2017.6,27.7
2017.8,27.3
2018,28.2
2018.2,27.5
2018.4,26
2018.6,26.5
2018.8,27
2019,27.3
2019.2,27
2019.4,27.3
2019.6,27
2019.8,27.3
2020,27.5
2020.2,27.3
2020.4,27
2020.6,27.7
2020.8,27.5
2021,26.5
2021.2,27.3
2021.4,27.5
2021.6,27
2021.8,26.8
2022,27.3
2022.2,27
2022.4,27.7
2022.6,28
2022.8,27.5
2023,26.5
2023.2,26.3
2023.4,27
2023.6,26.8
2023.8,27
2024,27.7
2024.2,27.5
2024.4,27.3
2024.6,27
2024.8,26.3
2025,26.8
2025.2,27
2025.4,27.7
2025.6,27.5
2025.8,26.5
2026,27.7
2026.2,27
2026.4,26.5
2026.6,27.5
2026.8,28
2027,27
2027.2,26
2027.4,27
2027.6,27.3
2027.8,27.7
2028,27
2028.2,27.3
2028.4,28
2028.6,28.2
2028.8,28.7
2029,28
2029.2,27.5
2029.4,27.3
2029.6,27.5
2029.8,27.3
2030,26.8
2030.2,27.3
2030.4,28
2030.6,27.3
2030.8,28
2031,27.5
2031.2,26.8
2031.4,27.3
2031.6,27.5
2031.8,26.8
2032,27.5
2032.2,27.3
2032.4,27
2032.6,27.5
2032.8,27.7
2033,27.5
2033.2,27.7
2033.4,27.5
2033.6,27.3
2033.8,27.5
2034,28
2034.2,27.5
2034.4,27.3
2034.6,27.7
2034.8,27
2035,27.7
2035.2,27.5
2035.4,28.5
2035.6,27.5
2035.8,27.3
2036,27.7
2036.2,27.5
2036.4,26
2036.6,27
2036.8,27.7
2037,26.8
2037.2,27
2037.4,26.3
2037.6,27
2037.8,27.3
2038,26.5
2038.2,26.8
2038.4,27.3
2038.6,27
2038.8,27.7
2039,26.8
2039.2,28
2039.4,26.8
2039.6,26.5
2039.8,27.3
2040,27
2040.2,27.5
2040.4,28
2040.6,27.7
2040.8,27.5
2041,27.7
2041.2,28
2041.4,28.7
2041.6,27.7
2041.8,27.5
2042,27.7
2042.2,27
2042.4,27.3
2042.6,27.5
2042.8,27
2043,27.7
2043.2,27.5
2043.4,27.3
2043.6,27
2043.8,26.8
2044,27.5
2044.2,27.7
2044.4,28
2044.6,27.5
2044.8,26.8
2045,27
2045.2,28
2045.4,27.3
2045.6,27
2045.8,27.3
2046,26.5
2046.2,27
2046.4,27.7
2046.6,28
2046.8,26.5
2047,27.3
2047.2,26.8
2047.4,27.7
2047.6,27
2047.8,26.5
2048,28
2048.2,27.3
2048.4,28
2048.6,27.5
2048.8,27.3
2049,27
2049.2,27.5
2049.4,27
2049.6,26.8
2049.8,27.5
2050,27.7
2050.2,26.8
2050.4,26.5
2050.6,27
2050.8,26
2051,27
2051.2,27.7
2051.4,27.3
2051.6,28.2
2051.8,27.5
2052,26.8
2052.2,27
2052.4,27.3
2052.6,27
2052.8,27.3
2053,27.7
2053.2,27.3
2053.4,26.8
2053.6,26.3
2053.8,27.7
2054,27.5
2054.2,27
2054.4,26.5
2054.6,27
2054.8,27.3
2055,26.3
2055.2,27.3
2055.4,26.8
2055.6,27.3
2055.8,27.5
2056,27.7
2056.2,27
2056.4,26.3
2056.6,27.3
2056.8,27
2057,26.8
2057.2,26.5
2057.4,25.8
2057.6,27.3
2057.8,26.8
2058,27.5
2058.2,26.3
2058.4,26.5
2058.6,26
2058.8,26.8
2059,27
2059.2,27.5
2059.4,27.3
2059.6,27.5
2059.8,26.8
2060,27
2060.2,27.5
2060.4,26.3
2060.6,27.3
2060.8,26.8
2061,28
2061.2,27
2061.4,28
2061.6,28.2
2061.8,27.7
2062,27
2062.2,27.5
2062.4,27.3
2062.6,26.8
